word,count
것같노,1.0
것같애,1.0
것내가,1.0
것들,2.0
것뿐,2.0
겅,4.0
겅가,1.0
겅검진,1.0
겉,16.0
겉모습,1.0
겉바속촉,1.0
겉보기,3.0
겉핥기,1.0
게,27.0
게다,2.0
게시,2.0
게시글,2.0
게시물,4.0
게으름,8.0
게으름잠,1.0
게을,1.0
게이,10.0
게이게이,1.0
게이인식,1.0
게이취급,1.0
게이트,1.0
게인,1.0
게임,29.0
게임도,1.0
게임친구,2.0
게임하자,1.0
게지,1.0
겐,4.0
겔,1.0
겜,8.0
겜친,3.0
겜친구,1.0
겜하면,1.0
겟군,1.0
겟음,1.0
겟지,4.0
겠네,1.0
겠넹ㅠ,1.0
겠노,2.0
겠는,1.0
겠는데,1.0
겠다,8.0
겠다밥,1.0
겠당,1.0
겠따,2.0
겠지,6.0
겨를,1.0
겨울,1.0
격,5.0
격리,1.0
격리때문,1.0
격식,1.0
격증,1.0
격하,1.0
견,4.0
견해,1.0
결,8.0
결과,10.0
결과인가,1.0
결국,31.0
결단,1.0
결단력,3.0
결례,1.0
결론,11.0
결심,2.0
결여,5.0
결재,2.0
결정,10.0
결정장애때문,1.0
결정적,2.0
결제,1.0
결핍,4.0
결핍있음,1.0
결함,1.0
결혼,33.0
결혼가능,1.0
결혼상,1.0
결혼생각,1.0
결혼생활,1.0
결혼식,1.0
결혼이야기,1.0
겸,9.0
겸사,1.0
겸상,1.0
겸손,1.0
겹,4.0
겹지인,4.0
겻,2.0
겼눈,1.0
경,1.0
경계,4.0
경계선,1.0
경계심,2.0
경과,1.0
경기,2.0
경량,1.0
경량패딩,1.0
경력,2.0
경례,1.0
경리,1.0
경리년,1.0
경비,1.0
경상도,1.0
경악,2.0
경우,72.0
경우고전연인,1.0
경우임,2.0
경우핑계,1.0
경쟁,2.0
경제,1.0
경제개념,1.0
경제력,1.0
경제적,3.0
경제적난관,1.0
경하,1.0
경향,9.0
경험,38.0
경험담,1.0
곁,2.0
곁눈질,1.0
계,4.0
계가,1.0
계기,5.0
계단,3.0
계단오르기,3.0
계라,1.0
계란,2.0
계란후라이,1.0
계랑,1.0
계모임,1.0
계산,6.0
계산적임,1.0
계세,1.0
계속,52.0
계솓,1.0
계약,3.0
계약금,1.0
계약직,1.0
계열,2.0
계정,4.0
계좌,1.0
계좌잔고,1.0
계획,29.0
계획도,1.0
계획성,1.0
계획세우,1.0
계획세운,1.0
계획적,4.0
고,91.0
고1때,1.0
고2때,2.0
고3,4.0
고3때,1.0
고가,1.0
고개,3.0
고객,1.0
고객공간,1.0
고객동선,1.0
고고,1.0
고고혀,1.0
고구마,3.0
고그램,1.0
고급,1.0
고기,2.0
고닉,2.0
고담,1.0
고담사람,1.0
고데기,1.0
고도,7.0
고독,3.0
고독히,1.0
고동,1.0
고드름,1.0
고등,7.0
고등학교,7.0
고등학생,1.0
고등학생때,1.0
고딩,2.0
고딩들,1.0
고딩때,3.0
고딩이였어,1.0
고딩친구,1.0
고라,1.0
고라니,1.0
고람,1.0
고랑,1.0
고려,4.0
고리,1.0
고립,1.0
고마움,4.0
고마움표시,1.0
고무신,1.0
고민,80.0
고민10월,1.0
고민등등엣프피,1.0
고민상담,3.0
고민시간,1.0
고민얘기,1.0
고민임,1.0
고민중,3.0
고민하는거잖,1.0
고민하다,2.0
고민해결,1.0
고백,67.0
고백2,1.0
고백공격,2.0
고백관련,1.0
고백이후,1.0
고백후,1.0
고비,1.0
고삐,1.0
고삐뿔린,1.0
고사람,1.0
고상,1.0
고생,7.0
고성,1.0
고성방가,1.0
고소,2.0
고시,1.0
고시공부,1.0
고양,2.0
고양이,8.0
고역,1.0
고오빠,1.0
고요,2.0
고요일,1.0
고원,1.0
고인,1.0
고임,1.0
고자기,2.0
고자기혼자,1.0
고작,2.0
고잘못,1.0
고장,3.0
고전,1.0
고정,1.0
고졸,2.0
고지,1.0
고지능,1.0
고질병,1.0
고집,12.0
고찰,1.0
고추,1.0
고추장,1.0
고춧가루,1.0
고충,2.0
고치,1.0
고치기,1.0
고칠려,1.0
고침,3.0
고통,7.0
고하,1.0
고학력,1.0
고함,12.0
고해,4.0
고향,1.0
고향처,1.0
고혹,1.0
고혹적임,1.0
곤란,1.0
골,7.0
골돌히,2.0
골든,3.0
골든타임,2.0
골목,1.0
골몰,1.0
골반,1.0
골뱅이,1.0
골뱅이무침소면이래,1.0
골병,1.0
곰,1.0
곰방,1.0
곱,1.0
곳,28.0
공,3.0
공간,1.0
공감,49.0
공감능력,13.0
공감능력부족,1.0
공감안,1.0
공감안해주면,1.0
공감표시,1.0
공개,3.0
공격,14.0
공격적,5.0
공공,1.0
공공장소,1.0
공기,3.0
공동체,2.0
공동체중시,1.0
공략,3.0
공략법,1.0
공명,1.0
공무원,2.0
공법,1.0
공부,39.0
공부나해라등,1.0
공부중,1.0
공부할려,1.0
공사,1.0
공상,2.0
공세,2.0
공식,1.0
공연,3.0
공연초대,2.0
공예품,1.0
공원,1.0
공유,11.0
공유하기,1.0
공유해봄,1.0
공익,1.0
공장,2.0
공적,1.0
공존,2.0
공주,3.0
공지,1.0
공직,1.0
공직선거법,1.0
공통,2.0
공통관심사,1.0
공통적,2.0
공통점,6.0
공평,1.0
공포,1.0
공포영화,1.0
공포증,2.0
공허,1.0
공황,3.0
공황장애,2.0
공휴일,2.0
과,14.0
과거,13.0
과거만큼,1.0
과격하게,1.0
과도,2.0
과몰입,4.0
과몰입충,1.0
과부하,1.0
과분,1.0
과소비,1.0
과속딱지,1.0
과씨씨,1.0
과씨씨도,1.0
과씨씨임,1.0
과의,1.0
과일,2.0
과일느낌,1.0
과잉,2.0
과자,3.0
과장,3.0
과정,12.0
과제,7.0
과제보여,1.0
과하,2.0
과학,3.0
과학도,1.0
과학상식,1.0
관,13.0
관계,97.0
관계라,1.0
관계발전,1.0
관계정리,1.0
관계중심적,1.0
관곈지,1.0
관광객,1.0
관념,1.0
관대,3.0
