word,count
겅가,1.0
겉,30.0
겉모습,2.0
겉바속촉,2.0
겉보기,2.0
겉속,1.0
겉치레,1.0
겉핡기,1.0
겉핥기,1.0
게,17.0
게다,1.0
게시,4.0
게시글,4.0
게시물,4.0
게시판,2.0
게으름,8.0
게으름잠,1.0
게을,1.0
게이,10.0
게이게이,1.0
게이인식,1.0
게이지,1.0
게이취급,1.0
게인,1.0
게임,34.0
게임조금,1.0
게임초대,1.0
게임하자,1.0
게지,1.0
겐,9.0
겐세이,1.0
겔,1.0
겜,9.0
겜임,1.0
겜친,2.0
겜하면,1.0
겟음,1.0
겟지,4.0
겠넹ㅠ,1.0
겠노,2.0
겠다,8.0
겠다밥,1.0
겠당,1.0
겠따,2.0
겠음,1.0
겠지,8.0
겨를,1.0
겨울,2.0
격,6.0
격려,1.0
격증,1.0
격차,1.0
격투기,2.0
격하,1.0
견,2.0
견적서,1.0
견해,1.0
결,24.0
결과,18.0
결과물,2.0
결과적,3.0
결국,50.0
결단,1.0
결단력,1.0
결론,21.0
결론임,1.0
결백,1.0
결벽증,1.0
결심,2.0
결여,7.0
결재,1.0
결정,15.0
결정장애때문,1.0
결정적,3.0
결정체,1.0
결정체임,1.0
결제,4.0
결제이후,1.0
결책,1.0
결핍,5.0
결핍있음,1.0
결함,1.0
결혼,78.0
결혼가능,2.0
결혼상,1.0
결혼생각,2.0
결혼생활,1.0
결혼식,1.0
결혼식장,1.0
결혼안해,1.0
결혼얘기,3.0
결혼이야기,1.0
