word,count
결단력,1.0
결례,1.0
결론,26.0
결론사람,1.0
결론임,1.0
결백,1.0
결벽증,1.0
결별,1.0
결석,1.0
결심,1.0
결여,5.0
결정,11.0
결정기준,1.0
결정적,2.0
결제,3.0
결제이후,1.0
결책,1.0
결핍,10.0
결함,1.0
결합,1.0
결혼,77.0
결혼가능,2.0
결혼생각,4.0
결혼안해,1.0
결혼얘기,5.0
결혼이야기,1.0
결혼적령기,2.0
결혼적령기라,1.0
결혼전,1.0
결혼전제,1.0
결혼초,1.0
결혼학,1.0
결혼학개론,1.0
결혼허락,1.0
겸,8.0
겸비,1.0
겸상,1.0
겹,2.0
겹지인,2.0
겻,2.0
겼녀,1.0
겼눈,1.0
경,1.0
경계,4.0
경계선,2.0
경계심,2.0
경계태세,1.0
경고,2.0
경과,1.0
경관,1.0
경기,2.0
경력,3.0
경로,1.0
경악,1.0
경우,103.0
경우고전연인,1.0
경우임,2.0
경우핑계,1.0
경쟁심,1.0
경쟁자,1.0
경제,2.0
경제개념,1.0
경제력,2.0
경제적,4.0
경제흐름,1.0
경조사,1.0
경조사비,1.0
경지,1.0
경찰,2.0
경찰간부,1.0
경청,3.0
경치,2.0
경치구경,1.0
경향,10.0
경향성,1.0
경험,40.0
경험담,3.0
곁,3.0
곁눈질,1.0
계,6.0
계기,4.0
계라,2.0
계랑,1.0
계모임,1.0
계발,2.0
계산,15.0
계산적,1.0
계산적임,2.0
